Entity,Code,Year,Augmented Human Development Index (AHDI),World region according to OWID,Augmented Human Development Index (AHDI) (Annotations)
Saudi Arabia,SAU,1955,0.11420397,Asia,
Saudi Arabia,SAU,1960,0.12037857,Asia,
Saudi Arabia,SAU,1965,0.13591622,Asia,
Saudi Arabia,SAU,1970,0.14487694,Asia,
Saudi Arabia,SAU,1975,0.15989438,Asia,
Saudi Arabia,SAU,1980,0.17629385,Asia,
Saudi Arabia,SAU,1985,0.18925986,Asia,
Saudi Arabia,SAU,1990,0.20504302,Asia,
Saudi Arabia,SAU,1995,0.21813975,Asia,
Saudi Arabia,SAU,2000,0.23072772,Asia,
Saudi Arabia,SAU,2005,0.24886037,Asia,
Saudi Arabia,SAU,2010,0.26711673,Asia,
Saudi Arabia,SAU,2015,0.2883485,Asia,
Saudi Arabia,SAU,2020,0.30703938,Asia,
Senegal,SEN,1870,0.025383938,Africa,
Senegal,SEN,1880,0.02757314,Africa,
Senegal,SEN,1890,0.029562747,Africa,
Senegal,SEN,1900,0.032805935,Africa,
Senegal,SEN,1913,0.034049828,Africa,
Senegal,SEN,1925,0.03653135,Africa,
Senegal,SEN,1929,0.04336629,Africa,
Senegal,SEN,1933,0.043684993,Africa,
Senegal,SEN,1938,0.051108953,Africa,
Senegal,SEN,1950,0.065243185,Africa,
Senegal,SEN,1955,0.07126834,Africa,
Senegal,SEN,1960,0.098009,Africa,
Senegal,SEN,1965,0.10372751,Africa,
Senegal,SEN,1970,0.115679525,Africa,
Senegal,SEN,1975,0.13278429,Africa,
Senegal,SEN,1980,0.15340649,Africa,
Senegal,SEN,1985,0.17628437,Africa,
Senegal,SEN,1990,0.2016843,Africa,
Senegal,SEN,1995,0.2221634,Africa,
Senegal,SEN,2000,0.23398204,Africa,
Senegal,SEN,2005,0.22815211,Africa,
Senegal,SEN,2010,0.270553,Africa,
Senegal,SEN,2015,0.2790483,Africa,
Senegal,SEN,2020,0.28918418,Africa,
Serbia,SRB,1870,0.048387915,Europe,
Serbia,SRB,1880,0.05696206,Europe,
Serbia,SRB,1890,0.078600995,Europe,
Serbia,SRB,1900,0.09275327,Europe,
Serbia,SRB,1913,0.11274543,Europe,
Serbia,SRB,1925,0.12783518,Europe,
Serbia,SRB,1929,0.13375531,Europe,
Serbia,SRB,1933,0.118266076,Europe,
Serbia,SRB,1938,0.15125757,Europe,
Serbia,SRB,1950,0.16621996,Europe,
Serbia,SRB,1955,0.18960501,Europe,
Serbia,SRB,1960,0.2013149,Europe,
Serbia,SRB,1965,0.23206304,Europe,
Serbia,SRB,1970,0.2537402,Europe,
Serbia,SRB,1975,0.27002224,Europe,
Serbia,SRB,1980,0.29690626,Europe,
Serbia,SRB,1985,0.31516322,Europe,
Serbia,SRB,1990,0.31378737,Europe,
Serbia,SRB,1995,0.32443744,Europe,
Serbia,SRB,2000,0.36921623,Europe,
Serbia,SRB,2005,0.46703526,Europe,
Serbia,SRB,2010,0.4977383,Europe,
Serbia,SRB,2015,0.47647133,Europe,
Serbia,SRB,2020,0.45584276,Europe,
Seychelles,SYC,1950,0.25070056,Africa,
Seychelles,SYC,1955,0.26157016,Africa,
Seychelles,SYC,1960,0.27862945,Africa,
Seychelles,SYC,1965,0.29239494,Africa,
Seychelles,SYC,1970,0.32654655,Africa,
Seychelles,SYC,1975,0.3273235,Africa,
Seychelles,SYC,1980,0.31387,Africa,
Seychelles,SYC,1985,0.32843724,Africa,
Seychelles,SYC,1990,0.33840132,Africa,
Seychelles,SYC,1995,0.37586623,Africa,
Seychelles,SYC,2000,0.3961077,Africa,
Seychelles,SYC,2005,0.43744957,Africa,
Seychelles,SYC,2010,0.46117216,Africa,
Seychelles,SYC,2015,0.46199676,Africa,
Seychelles,SYC,2020,0.50521654,Africa,
Sierra Leone,SLE,1870,0.022750478,Africa,
Sierra Leone,SLE,1880,0.02743588,Africa,
Sierra Leone,SLE,1890,0.031643238,Africa,
Sierra Leone,SLE,1900,0.035911977,Africa,
Sierra Leone,SLE,1913,0.03613657,Africa,
Sierra Leone,SLE,1925,0.038433928,Africa,
Sierra Leone,SLE,1929,0.037472527,Africa,
Sierra Leone,SLE,1933,0.036251515,Africa,
Sierra Leone,SLE,1938,0.04183477,Africa,
Sierra Leone,SLE,1950,0.051599998,Africa,
Sierra Leone,SLE,1955,0.065483585,Africa,
Sierra Leone,SLE,1960,0.07842366,Africa,
Sierra Leone,SLE,1965,0.0952516,Africa,
Sierra Leone,SLE,1970,0.08417074,Africa,
Sierra Leone,SLE,1975,0.09854865,Africa,
Sierra Leone,SLE,1980,0.1136032,Africa,
Sierra Leone,SLE,1985,0.12108048,Africa,
Sierra Leone,SLE,1990,0.13027905,Africa,
Sierra Leone,SLE,1995,0.10530721,Africa,
Sierra Leone,SLE,2000,0.13084188,Africa,
Sierra Leone,SLE,2005,0.1995704,Africa,
Sierra Leone,SLE,2010,0.21942548,Africa,
Sierra Leone,SLE,2015,0.21638837,Africa,
Sierra Leone,SLE,2020,0.26284596,Africa,
Singapore,SGP,1870,0.052317183,Asia,
Singapore,SGP,1880,0.056560643,Asia,
Singapore,SGP,1890,0.06246835,Asia,
Singapore,SGP,1900,0.06998116,Asia,
Singapore,SGP,1913,0.072229065,Asia,
Singapore,SGP,1925,0.08277753,Asia,
Singapore,SGP,1929,0.08546524,Asia,
Singapore,SGP,1933,0.10277275,Asia,
Singapore,SGP,1938,0.11237317,Asia,
Singapore,SGP,1950,0.19407403,Asia,
Singapore,SGP,1955,0.21595027,Asia,
Singapore,SGP,1960,0.25696206,Asia,
Singapore,SGP,1965,0.27280983,Asia,
Singapore,SGP,1970,0.30687535,Asia,
Singapore,SGP,1975,0.3195119,Asia,
Singapore,SGP,1980,0.33474004,Asia,
Singapore,SGP,1985,0.3563872,Asia,
Singapore,SGP,1990,0.3890163,Asia,
Singapore,SGP,1995,0.42769727,Asia,
Singapore,SGP,2000,0.48058274,Asia,
Singapore,SGP,2005,0.48371065,Asia,
Singapore,SGP,2010,0.54847175,Asia,
Singapore,SGP,2015,0.6045821,Asia,
Singapore,SGP,2020,0.6186281,Asia,
Slovakia,SVK,1990,0.5047543,Europe,
Slovakia,SVK,1995,0.5110901,Europe,
Slovakia,SVK,2000,0.5650372,Europe,
Slovakia,SVK,2005,0.5938997,Europe,
Slovakia,SVK,2010,0.61354756,Europe,
Slovakia,SVK,2015,0.6554566,Europe,
Slovakia,SVK,2020,0.69259644,Europe,
Slovenia,SVN,1980,0.33802727,Europe,
Slovenia,SVN,1985,0.36212456,Europe,
Slovenia,SVN,1990,0.52450365,Europe,
Slovenia,SVN,1995,0.59846437,Europe,
Slovenia,SVN,2000,0.62494594,Europe,
Slovenia,SVN,2005,0.64841706,Europe,
Slovenia,SVN,2010,0.6967302,Europe,
Slovenia,SVN,2015,0.7237846,Europe,
Slovenia,SVN,2020,0.7124524,Europe,
South Africa,ZAF,1870,0.07719162,Africa,
South Africa,ZAF,1880,0.083867654,Africa,
South Africa,ZAF,1890,0.09035804,Africa,
South Africa,ZAF,1900,0.094448835,Africa,
South Africa,ZAF,1913,0.10308415,Africa,
South Africa,ZAF,1925,0.116595775,Africa,
South Africa,ZAF,1929,0.121606685,Africa,
South Africa,ZAF,1933,0.12693416,Africa,
South Africa,ZAF,1938,0.13776305,Africa,
South Africa,ZAF,1950,0.15234716,Africa,
South Africa,ZAF,1955,0.1659519,Africa,
South Africa,ZAF,1960,0.17243819,Africa,
South Africa,ZAF,1965,0.18080896,Africa,
South Africa,ZAF,1970,0.19276677,Africa,
South Africa,ZAF,1975,0.19943555,Africa,
South Africa,ZAF,1980,0.20588762,Africa,
South Africa,ZAF,1985,0.21705711,Africa,
South Africa,ZAF,1990,0.25109625,Africa,
South Africa,ZAF,1995,0.37756205,Africa,
South Africa,ZAF,2000,0.3798355,Africa,
South Africa,ZAF,2005,0.37732196,Africa,
South Africa,ZAF,2010,0.41091982,Africa,
South Africa,ZAF,2015,0.46748152,Africa,
South Africa,ZAF,2020,0.48208484,Africa,
South Asia (AHDI),,1870,0.03197828,,
South Asia (AHDI),,1880,0.03399439,,
South Asia (AHDI),,1890,0.036704075,,
South Asia (AHDI),,1900,0.044466935,,
South Asia (AHDI),,1913,0.048554316,,
South Asia (AHDI),,1925,0.063973986,,
South Asia (AHDI),,1929,0.0697356,,
South Asia (AHDI),,1933,0.075601384,,
South Asia (AHDI),,1938,0.08834249,,
South Asia (AHDI),,1950,0.117631584,,
South Asia (AHDI),,1955,0.14314221,,
South Asia (AHDI),,1960,0.15568022,,
South Asia (AHDI),,1965,0.1652352,,
South Asia (AHDI),,1970,0.18084623,,
South Asia (AHDI),,1975,0.17320712,,
South Asia (AHDI),,1980,0.21271744,,
South Asia (AHDI),,1985,0.22856313,,
South Asia (AHDI),,1990,0.24964577,,
South Asia (AHDI),,1995,0.2736845,,
South Asia (AHDI),,2000,0.2972832,,
South Asia (AHDI),,2005,0.31368774,,
South Asia (AHDI),,2010,0.33121082,,
South Asia (AHDI),,2015,0.3501468,,
South Asia (AHDI),,2020,0.33618388,,
South Korea,KOR,1870,0.040413458,Asia,
South Korea,KOR,1880,0.041329034,Asia,
South Korea,KOR,1890,0.04408007,Asia,
South Korea,KOR,1900,0.051658615,Asia,
South Korea,KOR,1913,0.04603908,Asia,
South Korea,KOR,1925,0.05801914,Asia,
South Korea,KOR,1929,0.06502786,Asia,
South Korea,KOR,1933,0.07462667,Asia,
South Korea,KOR,1938,0.084671475,Asia,
South Korea,KOR,1950,0.15787251,Asia,
South Korea,KOR,1955,0.186196,Asia,
South Korea,KOR,1960,0.20421052,Asia,
South Korea,KOR,1965,0.21676861,Asia,
South Korea,KOR,1970,0.24449728,Asia,
South Korea,KOR,1975,0.2513344,Asia,
South Korea,KOR,1980,0.2786728,Asia,
South Korea,KOR,1985,0.33159256,Asia,
South Korea,KOR,1990,0.5072402,Asia,
South Korea,KOR,1995,0.57637376,Asia,
South Korea,KOR,2000,0.6564476,Asia,
South Korea,KOR,2005,0.69973546,Asia,
South Korea,KOR,2010,0.73418015,Asia,
South Korea,KOR,2015,0.71864206,Asia,
South Korea,KOR,2020,0.8157913,Asia,
Spain,ESP,1870,0.10460772,Europe,
Spain,ESP,1880,0.115892015,Europe,
Spain,ESP,1890,0.13088948,Europe,
Spain,ESP,1900,0.14254194,Europe,
Spain,ESP,1913,0.16755149,Europe,
Spain,ESP,1925,0.15492022,Europe,
Spain,ESP,1929,0.16157916,Europe,
Spain,ESP,1933,0.2501068,Europe,
Spain,ESP,1938,0.20796576,Europe,
Spain,ESP,1950,0.18292491,Europe,
Spain,ESP,1955,0.20047554,Europe,
Spain,ESP,1960,0.21529406,Europe,
Spain,ESP,1965,0.23145777,Europe,
Spain,ESP,1970,0.24953347,Europe,
Spain,ESP,1975,0.26718724,Europe,
Spain,ESP,1980,0.50761133,Europe,
Spain,ESP,1985,0.5316167,Europe,
Spain,ESP,1990,0.5594493,Europe,
Spain,ESP,1995,0.5855651,Europe,
Spain,ESP,2000,0.6189043,Europe,
Spain,ESP,2005,0.64161265,Europe,
Spain,ESP,2010,0.68272907,Europe,
Spain,ESP,2015,0.6659799,Europe,
Spain,ESP,2020,0.69203,Europe,
Sri Lanka,LKA,1870,0.05180932,Asia,
Sri Lanka,LKA,1880,0.067250125,Asia,
Sri Lanka,LKA,1890,0.0830988,Asia,
Sri Lanka,LKA,1900,0.09862816,Asia,
Sri Lanka,LKA,1913,0.10872482,Asia,
Sri Lanka,LKA,1925,0.12335435,Asia,
Sri Lanka,LKA,1929,0.14341009,Asia,
Sri Lanka,LKA,1933,0.15341166,Asia,
Sri Lanka,LKA,1938,0.17657472,Asia,
Sri Lanka,LKA,1950,0.24870016,Asia,
Sri Lanka,LKA,1955,0.2625069,Asia,
Sri Lanka,LKA,1960,0.26677096,Asia,
Sri Lanka,LKA,1965,0.27886063,Asia,
Sri Lanka,LKA,1970,0.32005432,Asia,
Sri Lanka,LKA,1975,0.31924868,Asia,
Sri Lanka,LKA,1980,0.3037083,Asia,
Sri Lanka,LKA,1985,0.30896735,Asia,
Sri Lanka,LKA,1990,0.32316014,Asia,
Sri Lanka,LKA,1995,0.3550588,Asia,
Sri Lanka,LKA,2000,0.3521756,Asia,
Sri Lanka,LKA,2005,0.37628153,Asia,
Sri Lanka,LKA,2010,0.39285874,Asia,
Sri Lanka,LKA,2015,0.50140077,Asia,
Sri Lanka,LKA,2020,0.49916843,Asia,
Sub Saharan Africa (AHDI),,1870,0.03069921,,
Sub Saharan Africa (AHDI),,1880,0.032672245,,
Sub Saharan Africa (AHDI),,1890,0.03482189,,
Sub Saharan Africa (AHDI),,1900,0.037885163,,
Sub Saharan Africa (AHDI),,1913,0.04139245,,
Sub Saharan Africa (AHDI),,1925,0.047220636,,
Sub Saharan Africa (AHDI),,1929,0.051355693,,
Sub Saharan Africa (AHDI),,1933,0.053720385,,
Sub Saharan Africa (AHDI),,1938,0.06167398,,
Sub Saharan Africa (AHDI),,1950,0.07734697,,
Sub Saharan Africa (AHDI),,1955,0.088795,,
Sub Saharan Africa (AHDI),,1960,0.10617858,,
Sub Saharan Africa (AHDI),,1965,0.116967015,,
Sub Saharan Africa (AHDI),,1970,0.11722908,,
Sub Saharan Africa (AHDI),,1975,0.121343985,,
Sub Saharan Africa (AHDI),,1980,0.1443397,,
Sub Saharan Africa (AHDI),,1985,0.14033279,,
Sub Saharan Africa (AHDI),,1990,0.15395014,,
Sub Saharan Africa (AHDI),,1995,0.18566586,,
Sub Saharan Africa (AHDI),,2000,0.20543414,,
Sub Saharan Africa (AHDI),,2005,0.22221749,,
Sub Saharan Africa (AHDI),,2010,0.24269801,,
Sub Saharan Africa (AHDI),,2015,0.2677859,,
Sub Saharan Africa (AHDI),,2020,0.27484772,,
Sudan,SDN,1870,0.019627651,Africa,
Sudan,SDN,1880,0.023380108,Africa,
Sudan,SDN,1890,0.02561088,Africa,
Sudan,SDN,1900,0.02751,Africa,
Sudan,SDN,1913,0.030321967,Africa,
Sudan,SDN,1925,0.032297358,Africa,
Sudan,SDN,1929,0.034189366,Africa,
Sudan,SDN,1933,0.034323376,Africa,
Sudan,SDN,1938,0.039342098,Africa,
Sudan,SDN,1950,0.059889097,Africa,
Sudan,SDN,1955,0.07485348,Africa,
Sudan,SDN,1960,0.06645417,Africa,
Sudan,SDN,1965,0.083677985,Africa,
Sudan,SDN,1970,0.07671424,Africa,
Sudan,SDN,1975,0.09560042,Africa,
Sudan,SDN,1980,0.108231716,Africa,
Sudan,SDN,1985,0.12514067,Africa,
Sudan,SDN,1990,0.07584934,Africa,
Sudan,SDN,1995,0.091022104,Africa,
Sudan,SDN,2000,0.10273626,Africa,
Sudan,SDN,2005,0.15201601,Africa,
Sudan,SDN,2010,0.16943191,Africa,
Sudan,SDN,2015,0.1769061,Africa,
Sudan,SDN,2020,0.18341896,Africa,
Suriname,SUR,1950,0.25892118,South America,
Suriname,SUR,1955,0.275925,South America,
Suriname,SUR,1960,0.28707445,South America,
Suriname,SUR,1965,0.29914704,South America,
Suriname,SUR,1970,0.3143852,South America,
Suriname,SUR,1975,0.35957187,South America,
Suriname,SUR,1980,0.28190562,South America,
Suriname,SUR,1985,0.28716362,South America,
Suriname,SUR,1990,0.36946267,South America,
Suriname,SUR,1995,0.39021543,South America,
Suriname,SUR,2000,0.39571568,South America,
Suriname,SUR,2005,0.4084977,South America,
Suriname,SUR,2010,0.42560032,South America,
Suriname,SUR,2015,0.45233348,South America,
Suriname,SUR,2020,0.4828982,South America,
Sweden,SWE,1870,0.21108787,Europe,
Sweden,SWE,1880,0.22606294,Europe,
Sweden,SWE,1890,0.24224687,Europe,
Sweden,SWE,1900,0.25972942,Europe,
Sweden,SWE,1913,0.2957931,Europe,
Sweden,SWE,1925,0.37463325,Europe,
Sweden,SWE,1929,0.38033235,Europe,
Sweden,SWE,1933,0.3936931,Europe,
Sweden,SWE,1938,0.4036743,Europe,
Sweden,SWE,1950,0.46199375,Europe,
Sweden,SWE,1955,0.4838036,Europe,
Sweden,SWE,1960,0.5072615,Europe,
Sweden,SWE,1965,0.53233,Europe,
Sweden,SWE,1970,0.55908906,Europe,
Sweden,SWE,1975,0.6070759,Europe,
Sweden,SWE,1980,0.63476425,Europe,
Sweden,SWE,1985,0.6598219,Europe,
Sweden,SWE,1990,0.68626773,Europe,
Sweden,SWE,1995,0.6893858,Europe,
Sweden,SWE,2000,0.70637333,Europe,
Sweden,SWE,2005,0.7294529,Europe,
Sweden,SWE,2010,0.75392777,Europe,
Sweden,SWE,2015,0.7854183,Europe,
Sweden,SWE,2020,0.80335486,Europe,
Switzerland,CHE,1870,0.26385644,Europe,
Switzerland,CHE,1880,0.285001,Europe,
Switzerland,CHE,1890,0.30666977,Europe,
Switzerland,CHE,1900,0.327388,Europe,
Switzerland,CHE,1913,0.36359474,Europe,
Switzerland,CHE,1925,0.39718014,Europe,
Switzerland,CHE,1929,0.40651852,Europe,
Switzerland,CHE,1933,0.41957656,Europe,
Switzerland,CHE,1938,0.43117154,Europe,
Switzerland,CHE,1950,0.4733076,Europe,
Switzerland,CHE,1955,0.49019814,Europe,
Switzerland,CHE,1960,0.51065105,Europe,
Switzerland,CHE,1965,0.537397,Europe,
Switzerland,CHE,1970,0.5598834,Europe,
Switzerland,CHE,1975,0.6346198,Europe,
Switzerland,CHE,1980,0.66501606,Europe,
Switzerland,CHE,1985,0.6914648,Europe,
Switzerland,CHE,1990,0.714529,Europe,
Switzerland,CHE,1995,0.72534025,Europe,
Switzerland,CHE,2000,0.7419688,Europe,
Switzerland,CHE,2005,0.7713762,Europe,
Switzerland,CHE,2010,0.7960777,Europe,
Switzerland,CHE,2015,0.84757,Europe,
Switzerland,CHE,2020,0.88554484,Europe,
Syria,SYR,1870,0.03470198,Asia,
Syria,SYR,1880,0.033134013,Asia,
Syria,SYR,1890,0.035179026,Asia,
Syria,SYR,1900,0.037019745,Asia,
Syria,SYR,1913,0.045842957,Asia,
Syria,SYR,1925,0.053850845,Asia,
Syria,SYR,1929,0.06750881,Asia,
Syria,SYR,1933,0.08113395,Asia,
Syria,SYR,1938,0.103643335,Asia,
Syria,SYR,1950,0.14161305,Asia,
Syria,SYR,1955,0.16167594,Asia,
Syria,SYR,1960,0.13046773,Asia,
Syria,SYR,1965,0.14150462,Asia,
Syria,SYR,1970,0.1407201,Asia,
Syria,SYR,1975,0.15575354,Asia,
Syria,SYR,1980,0.1692174,Asia,
Syria,SYR,1985,0.18754867,Asia,
Syria,SYR,1990,0.20230694,Asia,
Syria,SYR,1995,0.21618764,Asia,
Syria,SYR,2000,0.23873785,Asia,
Syria,SYR,2005,0.25499892,Asia,
Syria,SYR,2010,0.25965405,Asia,
Syria,SYR,2015,0.16582648,Asia,
Syria,SYR,2020,0.18850534,Asia,
Taiwan,TWN,1870,0.025816608,Asia,
Taiwan,TWN,1880,0.026009748,Asia,
Taiwan,TWN,1890,0.026199698,Asia,
Taiwan,TWN,1900,0.030834021,Asia,
Taiwan,TWN,1913,0.033077966,Asia,
Taiwan,TWN,1925,0.07624252,Asia,
Taiwan,TWN,1929,0.08827044,Asia,
Taiwan,TWN,1933,0.09523502,Asia,
Taiwan,TWN,1938,0.09992265,Asia,
Taiwan,TWN,1950,0.13099486,Asia,
Taiwan,TWN,1955,0.15329944,Asia,
Taiwan,TWN,1960,0.1658467,Asia,
Taiwan,TWN,1965,0.18272394,Asia,
Taiwan,TWN,1970,0.20700936,Asia,
Taiwan,TWN,1975,0.23166491,Asia,
Taiwan,TWN,1980,0.26203412,Asia,
Taiwan,TWN,1985,0.29291686,Asia,
Taiwan,TWN,1990,0.37963808,Asia,
Taiwan,TWN,1995,0.42501056,Asia,
Taiwan,TWN,2000,0.5572865,Asia,
Taiwan,TWN,2005,0.60237205,Asia,
Taiwan,TWN,2010,0.6455769,Asia,
Taiwan,TWN,2015,0.66206753,Asia,
Taiwan,TWN,2020,0.72403085,Asia,
Tajikistan,TJK,1980,0.18930869,Asia,
Tajikistan,TJK,1985,0.19957751,Asia,
Tajikistan,TJK,1990,0.2841525,Asia,
Tajikistan,TJK,1995,0.20660639,Asia,
Tajikistan,TJK,2000,0.23601294,Asia,
Tajikistan,TJK,2005,0.2495874,Asia,
Tajikistan,TJK,2010,0.25341102,Asia,
Tajikistan,TJK,2015,0.24573421,Asia,
Tajikistan,TJK,2020,0.25605816,Asia,
Tanzania,TZA,1870,0.031872526,Africa,
Tanzania,TZA,1880,0.036645856,Africa,
Tanzania,TZA,1890,0.0410208,Africa,
Tanzania,TZA,1900,0.045277838,Africa,
Tanzania,TZA,1913,0.049620073,Africa,
Tanzania,TZA,1925,0.05371269,Africa,
Tanzania,TZA,1929,0.06490953,Africa,
Tanzania,TZA,1933,0.06426064,Africa,
Tanzania,TZA,1938,0.07313837,Africa,
Tanzania,TZA,1950,0.088541456,Africa,
Tanzania,TZA,1955,0.09496524,Africa,
Tanzania,TZA,1960,0.11046862,Africa,
Tanzania,TZA,1965,0.1373638,Africa,
Tanzania,TZA,1970,0.14395802,Africa,
Tanzania,TZA,1975,0.14739707,Africa,
Tanzania,TZA,1980,0.15486598,Africa,
Tanzania,TZA,1985,0.16177937,Africa,
Tanzania,TZA,1990,0.17336293,Africa,
Tanzania,TZA,1995,0.18977244,Africa,
Tanzania,TZA,2000,0.2040865,Africa,
Tanzania,TZA,2005,0.22713707,Africa,
Tanzania,TZA,2010,0.26028547,Africa,
Tanzania,TZA,2015,0.28927943,Africa,
Tanzania,TZA,2020,0.29078418,Africa,
Thailand,THA,1870,0.034180526,Asia,
Thailand,THA,1880,0.03557638,Asia,
Thailand,THA,1890,0.03812728,Asia,
Thailand,THA,1900,0.040003873,Asia,
Thailand,THA,1913,0.04971349,Asia,
Thailand,THA,1925,0.056104857,Asia,
Thailand,THA,1929,0.06423527,Asia,
Thailand,THA,1933,0.08407876,Asia,
Thailand,THA,1938,0.096596494,Asia,
Thailand,THA,1950,0.12170889,Asia,
Thailand,THA,1955,0.13657585,Asia,
Thailand,THA,1960,0.13949569,Asia,
Thailand,THA,1965,0.14740822,Asia,
Thailand,THA,1970,0.17773075,Asia,
Thailand,THA,1975,0.21862274,Asia,
Thailand,THA,1980,0.241931,Asia,
Thailand,THA,1985,0.28712478,Asia,
Thailand,THA,1990,0.339569,Asia,
Thailand,THA,1995,0.37879494,Asia,
Thailand,THA,2000,0.40746686,Asia,
Thailand,THA,2005,0.4227891,Asia,
Thailand,THA,2010,0.42633224,Asia,
Thailand,THA,2015,0.32653984,Asia,
Thailand,THA,2020,0.3980487,Asia,
Togo,TGO,1870,0.018883966,Africa,
Togo,TGO,1880,0.018681968,Africa,
Togo,TGO,1890,0.018775932,Africa,
Togo,TGO,1900,0.021936638,Africa,
Togo,TGO,1913,0.024775308,Africa,
Togo,TGO,1925,0.024549535,Africa,
Togo,TGO,1929,0.025780382,Africa,
Togo,TGO,1933,0.025142474,Africa,
Togo,TGO,1938,0.02667726,Africa,
Togo,TGO,1950,0.048899163,Africa,
Togo,TGO,1955,0.054071646,Africa,
Togo,TGO,1960,0.075503334,Africa,
Togo,TGO,1965,0.0826138,Africa,
Togo,TGO,1970,0.07578278,Africa,
Togo,TGO,1975,0.09545622,Africa,
Togo,TGO,1980,0.12528078,Africa,
Togo,TGO,1985,0.1342572,Africa,
Togo,TGO,1990,0.13884091,Africa,
Togo,TGO,1995,0.17544214,Africa,
Togo,TGO,2000,0.18309335,Africa,
Togo,TGO,2005,0.18454866,Africa,
Togo,TGO,2010,0.21467228,Africa,
Togo,TGO,2015,0.22524615,Africa,
Togo,TGO,2020,0.22412066,Africa,
Trinidad and Tobago,TTO,1950,0.2803263,North America,
Trinidad and Tobago,TTO,1955,0.29957047,North America,
Trinidad and Tobago,TTO,1960,0.3464545,North America,
Trinidad and Tobago,TTO,1965,0.37582767,North America,
Trinidad and Tobago,TTO,1970,0.39394024,North America,
Trinidad and Tobago,TTO,1975,0.40956324,North America,
Trinidad and Tobago,TTO,1980,0.4514569,North America,
Trinidad and Tobago,TTO,1985,0.46004915,North America,
Trinidad and Tobago,TTO,1990,0.47154784,North America,
Trinidad and Tobago,TTO,1995,0.48604444,North America,
Trinidad and Tobago,TTO,2000,0.5003374,North America,
Trinidad and Tobago,TTO,2005,0.526127,North America,
Trinidad and Tobago,TTO,2010,0.5442798,North America,
Trinidad and Tobago,TTO,2015,0.58699775,North America,
Trinidad and Tobago,TTO,2020,0.6010268,North America,
Tunisia,TUN,1870,0.033135355,Africa,
Tunisia,TUN,1880,0.03347407,Africa,
Tunisia,TUN,1890,0.03615676,Africa,
Tunisia,TUN,1900,0.0415291,Africa,
Tunisia,TUN,1913,0.046211116,Africa,
Tunisia,TUN,1925,0.049181186,Africa,
Tunisia,TUN,1929,0.052512158,Africa,
Tunisia,TUN,1933,0.055133708,Africa,
Tunisia,TUN,1938,0.060808428,Africa,
Tunisia,TUN,1950,0.07477242,Africa,
Tunisia,TUN,1955,0.08058695,Africa,
Tunisia,TUN,1960,0.1222991,Africa,
Tunisia,TUN,1965,0.13963044,Africa,
Tunisia,TUN,1970,0.15814482,Africa,
Tunisia,TUN,1975,0.1828975,Africa,
Tunisia,TUN,1980,0.20941837,Africa,
Tunisia,TUN,1985,0.2260117,Africa,
Tunisia,TUN,1990,0.21738468,Africa,
Tunisia,TUN,1995,0.23112519,Africa,
Tunisia,TUN,2000,0.2507469,Africa,
Tunisia,TUN,2005,0.26642606,Africa,
Tunisia,TUN,2010,0.28719684,Africa,
Tunisia,TUN,2015,0.46615297,Africa,
Tunisia,TUN,2020,0.47189918,Africa,
Turkey,TUR,1870,0.041819643,Asia,
Turkey,TUR,1880,0.04037573,Asia,
Turkey,TUR,1890,0.04472934,Asia,
Turkey,TUR,1900,0.049414508,Asia,
Turkey,TUR,1913,0.061880324,Asia,
Turkey,TUR,1925,0.072531186,Asia,
Turkey,TUR,1929,0.07893561,Asia,
Turkey,TUR,1933,0.08469431,Asia,
Turkey,TUR,1938,0.09133222,Asia,
Turkey,TUR,1950,0.13674985,Asia,
Turkey,TUR,1955,0.15929845,Asia,
Turkey,TUR,1960,0.15662853,Asia,
Turkey,TUR,1965,0.20372945,Asia,
Turkey,TUR,1970,0.24672568,Asia,
Turkey,TUR,1975,0.27093938,Asia,
Turkey,TUR,1980,0.24682269,Asia,
Turkey,TUR,1985,0.2864869,Asia,
Turkey,TUR,1990,0.3304421,Asia,
Turkey,TUR,1995,0.35203505,Asia,
Turkey,TUR,2000,0.38980585,Asia,
Turkey,TUR,2005,0.41984805,Asia,
Turkey,TUR,2010,0.40853804,Asia,
Turkey,TUR,2015,0.39372993,Asia,
Turkey,TUR,2020,0.33346605,Asia,
Uganda,UGA,1870,0.024791745,Africa,
Uganda,UGA,1880,0.026631508,Africa,
Uganda,UGA,1890,0.028247705,Africa,
Uganda,UGA,1900,0.029788513,Africa,
Uganda,UGA,1913,0.029900948,Africa,
Uganda,UGA,1925,0.042991456,Africa,
Uganda,UGA,1929,0.048398145,Africa,
Uganda,UGA,1933,0.05192979,Africa,
Uganda,UGA,1938,0.059519738,Africa,
Uganda,UGA,1950,0.091035366,Africa,
Uganda,UGA,1955,0.09882066,Africa,
Uganda,UGA,1960,0.11150507,Africa,
Uganda,UGA,1965,0.13886352,Africa,
Uganda,UGA,1970,0.12502748,Africa,
Uganda,UGA,1975,0.0837271,Africa,
Uganda,UGA,1980,0.09941235,Africa,
Uganda,UGA,1985,0.11800634,Africa,
Uganda,UGA,1990,0.14811036,Africa,
Uganda,UGA,1995,0.16575517,Africa,
Uganda,UGA,2000,0.17929925,Africa,
Uganda,UGA,2005,0.20250963,Africa,
Uganda,UGA,2010,0.23461062,Africa,
Uganda,UGA,2015,0.25694644,Africa,
Uganda,UGA,2020,0.25961944,Africa,
